Date,Open,High,Low,Close,Volume
28-08-2013,17851.43945,18101.83984,17448.71094,17996.15039,21400
29-08-2013,18073.66016,18455.66016,18071.2207,18401.03906,18600
30-08-2013,18424.7207,18679.25977,18272.75977,18619.7207,18600
02-09-2013,18691.83008,18942.06055,18678.92969,18886.13086,10800
03-09-2013,19002.76953,19007.31055,18166.16992,18234.66016,19400
04-09-2013,18314.67969,18612.59961,18188.42969,18567.55078,14400
05-09-2013,18857.59961,19117.51953,18847.01953,18979.75977,13800
06-09-2013,19072.01953,19293.96094,18929.38086,19270.06055,15600
10-09-2013,19448.39063,20012.68945,19444.66016,19997.09961,17800
11-09-2013,19999.76953,20055.5293,19777.63086,19997.44922,15700
12-09-2013,20046.05078,20052.05078,19676.49023,19781.88086,11900
13-09-2013,19744.53906,19899.36914,19675.67969,19732.75977,10600
16-09-2013,19977.38086,20086.42969,19596.15039,19742.4707,11200
17-09-2013,19721.90039,19819.09961,19635.43945,19804.0293,9900
18-09-2013,19865.99023,20013.33008,19775.28906,19962.16016,9300
19-09-2013,20354.73047,20739.68945,20347.30078,20646.64063,18300
20-09-2013,20616.34961,20677.99023,20051.42969,20263.71094,13500
23-09-2013,20060.82031,20199.81055,19826.30078,19900.96094,11100
24-09-2013,19820.0293,20050.41992,19782.7793,19920.21094,10700
25-09-2013,19947.42969,19978.49023,19658.74023,19856.24023,13900
26-09-2013,19853.66016,19997.2793,19826.99023,19893.84961,14900
27-09-2013,19951.73047,19981.57031,19674.38086,19727.26953,11800
30-09-2013,19643.89063,19651.31055,19320.73047,19379.76953,10000
01-10-2013,19452.05078,19532.91016,19264.7207,19517.15039,9200
03-10-2013,19585.78906,19929.24023,19583.9707,19902.07031,15700
04-10-2013,19870,20052,19833.16992,19915.94922,12900
07-10-2013,19880.93945,19921.38086,19647.88086,19895.09961,12300
08-10-2013,20094.21094,20150.26953,19936.7207,19983.60938,10900
09-10-2013,19918.19922,20277.74023,19826.96094,20249.25977,10200
10-10-2013,20228.75977,20323.76953,20135.91016,20272.91016,10400
11-10-2013,20535.90039,20559.68945,20368.06055,20528.58984,11700
14-10-2013,20534.60938,20645.93945,20497.88086,20607.53906,8900
15-10-2013,20722.90039,20759.58008,20446.73047,20547.61914,13600
17-10-2013,20579.56055,20629.80078,20375.41992,20415.50977,10300
18-10-2013,20486.7793,20932.23047,20486.7793,20882.89063,15700
21-10-2013,20915.75977,20970.91992,20768.99023,20893.89063,12200
22-10-2013,20863.15039,20948.91016,20810.25,20864.9707,10700
23-10-2013,20875.31055,20922.32031,20589.7207,20767.88086,11200
24-10-2013,20766.05078,21039.41992,20656.69922,20725.42969,8200
25-10-2013,20725.51953,20782.16016,20622.55078,20683.51953,9600
28-10-2013,20696.50977,20771.35938,20550.64063,20570.2793,8100
29-10-2013,20593.49023,20952.55078,20493.66016,20929.00977,11300
30-10-2013,20944.14063,21086.58984,20937.11914,21033.9707,10400
31-10-2013,21000.59961,21205.43945,20991.98047,21164.51953,11900
01-11-2013,21158.81055,21293.88086,21141.32031,21196.81055,10000
05-11-2013,21134.09961,21158.56055,20951.71094,20974.78906,11900
06-11-2013,21004.53906,21045.38086,20861.41992,20894.93945,10900
07-11-2013,20896.13086,21142.84961,20797.06055,20822.76953,11900
08-11-2013,20785.19922,20821.00977,20600.90039,20666.15039,10700
11-11-2013,20596.40039,20672.5293,20453.15039,20490.96094,10300
12-11-2013,20510.31055,20584.2207,20262.2207,20281.91016,10200
13-11-2013,20248.51953,20365.58984,20161.64063,20194.40039,9000
14-11-2013,20351.39063,20568.99023,20348.26953,20399.41992,12600
18-11-2013,20570.58984,20868.75977,20570.58984,20850.74023,10900
19-11-2013,20870.16016,20934.40039,20828.68945,20890.82031,11400
20-11-2013,20857.00977,20895.30078,20579.93945,20635.13086,8900
21-11-2013,20579.25977,20579.25977,20189.23047,20229.05078,8100
22-11-2013,20316.58008,20388.11914,20137.66992,20217.39063,10600
25-11-2013,20326.66016,20626.15039,20326.66016,20605.08008,8200
26-11-2013,20604.26953,20604.26953,20390.61914,20425.01953,10500
27-11-2013,20449,20482.66992,20348.06055,20420.25977,7000
28-11-2013,20522.35938,20606.38086,20461.50977,20534.91016,9000
29-11-2013,20558.92969,20819.76953,20558.92969,20791.92969,11200
02-12-2013,20771.26953,20941,20770.50977,20898.00977,9600
03-12-2013,20857.84961,20927.05078,20817.75,20854.91992,12000
04-12-2013,20839.44922,20863.36914,20673.61914,20708.71094,12200
05-12-2013,20992.25,21165.59961,20929.19922,20957.81055,11900
06-12-2013,20955.74023,21049.83984,20922.44922,20996.5293,10100
09-12-2013,21416.66992,21483.74023,21282.64063,21326.41992,13400
10-12-2013,21293.58008,21327.75,21175.08008,21255.25977,17300
11-12-2013,21191.26953,21215.93945,21069.44922,21171.41016,10600
12-12-2013,21101.05078,21103.80078,20901.4707,20925.60938,9100
13-12-2013,20867.16992,20867.16992,20692.66992,20715.58008,9500
16-12-2013,20714.25977,20764.51953,20637.76953,20659.51953,10300
17-12-2013,20732.43945,20784.0293,20594.99023,20612.14063,8300
18-12-2013,20568.69922,20917.57031,20568.69922,20859.85938,8400
19-12-2013,20959.80078,21017.44922,20646.0293,20708.61914,10300
20-12-2013,20792.36914,21117.99023,20745.93945,21079.7207,9100
23-12-2013,21080.53906,21207.89063,21059.11914,21101.0293,6700
24-12-2013,21127.66016,21156.91992,21010.65039,21032.71094,5800
26-12-2013,21051,21135.84961,21013.14063,21074.58984,7300
27-12-2013,21114.49023,21235.14063,21113.25,21193.58008,5500
30-12-2013,21260.15039,21304.69922,21089.21094,21143.00977,6100
31-12-2013,21177.76953,21230.88086,21122.67969,21170.67969,5000
01-01-2014,21222.18945,21244.34961,21133.82031,21140.48047,4000
02-01-2014,21179.91016,21331.32031,20846.66992,20888.33008,9300
03-01-2014,20819.58008,20885.17969,20731.33008,20851.33008,9300
06-01-2014,20913.78906,20913.78906,20721.98047,20787.30078,7600
07-01-2014,20845.76953,20890.48047,20637.17969,20693.24023,8100
08-01-2014,20767.41992,20786.41016,20688.17969,20729.38086,8000
09-01-2014,20755.73047,20778.13086,20652.68945,20713.36914,9000
10-01-2014,20760.7207,20971.23047,20625.16992,20758.49023,10400
13-01-2014,20850.53906,21169.08008,20850.53906,21134.21094,7900
14-01-2014,21115,21154.75977,21009.05078,21032.88086,5600
15-01-2014,21091.46094,21302.73047,21091.46094,21289.49023,9400
16-01-2014,21366.91016,21379.28906,21199.65039,21265.17969,13400
17-01-2014,21236.65039,21270.10938,21015.60938,21063.61914,12000
20-01-2014,21083.5293,21221.36914,21001.13086,21205.05078,6000
21-01-2014,21237.96094,21302.51953,21189.19922,21251.11914,9400
22-01-2014,21251.65039,21377.91016,21168.42969,21337.66992,13400
23-01-2014,21319.68945,21409.66016,21264.71094,21373.66016,6500
24-01-2014,21289.15039,21333.66016,21123.99023,21133.56055,10800
27-01-2014,20899.0293,20899.0293,20688.0293,20707.44922,10100
28-01-2014,20721.16992,20795.34961,20554.2793,20683.50977,8200
29-01-2014,20784.03906,20828.67969,20613.61914,20647.30078,7800
30-01-2014,20491.74023,20528.41016,20343.7793,20498.25,12600
31-01-2014,20544.64063,20572.32031,20448.42969,20513.84961,6100
03-02-2014,20479.0293,20480.34961,20182.19922,20209.25977,5700
04-02-2014,20050.99023,20255.51953,19963.11914,20211.92969,9800
05-02-2014,20241.11914,20289.33008,20076.09961,20261.0293,9300
06-02-2014,20286.08984,20358.18945,20079.82031,20310.74023,12400
07-02-2014,20441.03906,20450.50977,20282.30078,20376.56055,11100
10-02-2014,20429.16016,20434.5,20312.21094,20334.26953,7900
11-02-2014,20400.93945,20443.34961,20349.50977,20363.36914,9400
12-02-2014,20449.83008,20516.59961,20427.23047,20448.49023,10100
13-02-2014,20478.66992,20503.85938,20164.66992,20193.34961,7900
14-02-2014,20265.13086,20391.94922,20149.00977,20366.82031,8300
17-02-2014,20438.86914,20492.42969,20338.94922,20464.06055,6100
18-02-2014,20457.56055,20685.01953,20436.48047,20634.21094,9400
19-02-2014,20643.84961,20750.51953,20629.56055,20722.9707,4700
20-02-2014,20661.07031,20662.66016,20522.03906,20536.64063,6000
21-02-2014,20600.58008,20725.03906,20599.91016,20700.75,6300
24-02-2014,20695.48047,20828.63086,20637.30078,20811.43945,12500
25-02-2014,20877.7207,20912.53906,20777.73047,20852.4707,9500
26-02-2014,20869.60938,21005.03906,20860.01953,20986.99023,8500
28-02-2014,20995.39063,21140.50977,20989.66016,21120.11914,11400
03-03-2014,21079.26953,21140,20920.98047,20946.65039,121600
04-03-2014,20947,21224.64063,20940.39063,21209.73047,9700
05-03-2014,21280.35938,21333.19922,21176.16016,21276.85938,7500
06-03-2014,21336.32031,21525.14063,21329.88086,21513.86914,9700
07-03-2014,21539.43945,21960.89063,21539.43945,21919.78906,15200
10-03-2014,21819.18945,22023.98047,21805.2207,21934.83008,15500
11-03-2014,21918.83008,22018.51953,21772.10938,21826.41992,12000
12-03-2014,21793.32031,21965.94922,21768.14063,21856.2207,10400
13-03-2014,21736.60938,21991.35938,21720.13086,21774.60938,9500
14-03-2014,21648.05078,21853.32031,21573.48047,21809.80078,8800
18-03-2014,21849.65039,22040.7207,21785.38086,21832.60938,8600
19-03-2014,21872.67969,21895.83008,21782.00977,21832.85938,11000
20-03-2014,21797.60938,21853.25,21704.66016,21740.08984,7600
21-03-2014,21823.51953,21870.10938,21729.90039,21753.75,60600
24-03-2014,21827.5,22074.33984,21827.5,22055.48047,9000
25-03-2014,21948.31055,22079.96094,21916.86914,22055.21094,7800
26-03-2014,22134.71094,22172.19922,22020.58008,22095.30078,10600
27-03-2014,22116.23047,22307.74023,22094.28906,22214.36914,10400
28-03-2014,22273.43945,22363.9707,22185.10938,22339.9707,9200
31-03-2014,22423.14063,22467.21094,22253.7793,22386.26953,11200
01-04-2014,22455.23047,22485.76953,22295.65039,22446.43945,11000
02-04-2014,22550.58008,22592.09961,22473.46094,22551.49023,15700
03-04-2014,22598.18945,22620.65039,22369.2793,22509.07031,7400
04-04-2014,22522.46094,22525.21094,22339.40039,22359.5,7100
07-04-2014,22355.56055,22481.61914,22197.50977,22343.44922,4700
09-04-2014,22389.21094,22740.03906,22379.94922,22702.33984,8500
10-04-2014,22729.46094,22792.49023,22644.42969,22715.33008,10900
11-04-2014,22642.05078,22679.17969,22526.89063,22628.96094,9500
15-04-2014,22698.08984,22737.31055,22416.24023,22484.92969,8600
16-04-2014,22486.73047,22533.60938,22247.39063,22277.23047,6700
17-04-2014,22327.75977,22648.68945,22312.18945,22628.83984,8500
21-04-2014,22644.75,22795.58008,22636.75,22764.83008,9100
22-04-2014,22771.24023,22853.0293,22727.63086,22758.36914,9000
23-04-2014,22783.65039,22912.51953,22780.13086,22876.53906,7200
25-04-2014,22892.5,22939.31055,22656.64063,22688.07031,7500
28-04-2014,22717.58984,22721.35938,22597.18945,22631.60938,6900
29-04-2014,22654.2793,22681.89063,22443.56055,22466.18945,7700
30-04-2014,22517.63086,22680.46094,22284.96094,22417.80078,9700
02-05-2014,22493.58984,22575.61914,22386.94922,22403.89063,6300
05-05-2014,22412.80078,22592.0293,22354.44922,22445.11914,11700
06-05-2014,22512.23047,22602.71094,22475.65039,22508.41992,6200
07-05-2014,22488.96094,22532.82031,22286.25977,22323.90039,10800
08-05-2014,22382.14063,22443.13086,22277.03906,22344.03906,6000
09-05-2014,22374.98047,23048.49023,22317.17969,22994.23047,11300
12-05-2014,23031.10938,23572.88086,23008.65039,23551,12400
13-05-2014,23729.7793,24068.93945,23729.25,23871.23047,18200
14-05-2014,23897.88086,23964.66992,23753.35938,23815.11914,11500
15-05-2014,23809.41992,23971.7793,23742.75,23905.59961,14900
16-05-2014,24271.53906,25375.63086,23873.16016,24121.74023,35700
19-05-2014,24340.32031,24448.4707,24107.99023,24363.05078,23500
20-05-2014,24555.31055,24587.16016,24299.5293,24376.88086,19000
21-05-2014,24404.48047,24419.53906,24156.4707,24298.01953,18000
22-05-2014,24415.41992,24524.75977,24326.48047,24374.40039,14500
23-05-2014,24535.14063,24745.85938,24470.7793,24693.34961,21200
26-05-2014,24913.89063,25175.2207,24433.90039,24716.88086,21900
27-05-2014,24748.09961,24777.31055,24422.33008,24549.50977,12600
28-05-2014,24591.60938,24643.33008,24488.81055,24556.08984,15100
29-05-2014,24523.13086,24528.19922,24206.5,24234.15039,16000
30-05-2014,24300.99023,24353.58984,24163.61914,24217.33984,14900
02-06-2014,24368.96094,24709.08984,24270.19922,24684.84961,14400
03-06-2014,24729.2207,24892.06055,24626.9707,24858.58984,21100
04-06-2014,24909.0293,24925.90039,24773.92969,24805.83008,14800
05-06-2014,24828.38086,25044.06055,24644.88086,25019.50977,17500
06-06-2014,25204.94922,25419.14063,25129.75977,25396.46094,18100
09-06-2014,25543.59961,25644.76953,25496.83984,25580.21094,15300
10-06-2014,25706.34961,25711.10938,25347.33008,25583.68945,13600
11-06-2014,25650.61914,25735.86914,25365.65039,25473.89063,14000
12-06-2014,25597.21094,25611.32031,25409.68945,25576.21094,10200
13-06-2014,25677.05078,25688.31055,25171.60938,25228.16992,14700
16-06-2014,25239.5,25268.41016,25063.92969,25190.48047,12000
17-06-2014,25189.46094,25545.88086,25104.5,25521.18945,11300
18-06-2014,25565.18945,25609.2793,25114.30078,25246.25,13200
19-06-2014,25327.08984,25425.84961,25069.66016,25201.80078,15200
20-06-2014,25237.53906,25276.31055,25056.17969,25105.50977,8800
23-06-2014,25108.08984,25197.5,24878.66016,25031.32031,10200
24-06-2014,25115.83008,25414.68945,25115.83008,25368.90039,9700
25-06-2014,25421.49023,25427.80078,25274.39063,25313.74023,7700
26-06-2014,25217.68945,25309.33008,25021.23047,25062.66992,10300
27-06-2014,25132.08008,25209.60938,25032.93945,25099.91992,10100
30-06-2014,25179.55078,25460.96094,25179.55078,25413.7793,9500
01-07-2014,25469.93945,25571.90039,25466.76953,25516.34961,10600
02-07-2014,25660.57031,25864.5293,25660.16016,25841.21094,12300
03-07-2014,25875.75,25999.08008,25793.69922,25823.75,3700
04-07-2014,25844.80078,25981.50977,25659.33008,25962.06055,9500
07-07-2014,26039.66992,26123.55078,25992.73047,26100.08008,8900
08-07-2014,26166.91992,26190.43945,25495.03906,25582.10938,12700
09-07-2014,25615.2793,25683.9707,25364.76953,25444.81055,10500
10-07-2014,25513.74023,25920.46094,25239.89063,25372.75,16900
11-07-2014,25488.85938,25548.33008,24978.33008,25024.34961,18600
14-07-2014,25093.16016,25095.75977,24892,25006.98047,11400
15-07-2014,25100.90039,25254.48047,25020.32031,25228.65039,8100
16-07-2014,25322.16992,25602.7793,25246.75,25549.7207,9600
17-07-2014,25540.91992,25613.0293,25494.46094,25561.16016,21900
18-07-2014,25558.48047,25713.40039,25441.24023,25641.56055,8300
21-07-2014,25776.53906,25861.15039,25677.71094,25715.16992,7600
22-07-2014,25784.48047,26050.38086,25780.39063,26025.80078,8500
23-07-2014,26130.25977,26188.64063,26000.40039,26147.33008,8200
24-07-2014,26188.5,26292.66016,26077.69922,26271.84961,7800
25-07-2014,26257.14063,26300.16992,26007.31055,26126.75,11100
28-07-2014,26173.4707,26181.83008,25900.25,25991.23047,7400
30-07-2014,26005.14063,26113.48047,25850.03906,26087.41992,9200
31-07-2014,26105.89063,26118.88086,25853.68945,25894.9707,9200
01-08-2014,25753.91992,25862.67969,25459.13086,25480.83984,12700
04-08-2014,25631.67969,25754.41992,25531.38086,25723.16016,7400
05-08-2014,25817.83984,25928.32031,25562.35938,25908.00977,8800
06-08-2014,25892.55078,25901.67969,25621.84961,25665.26953,6800
07-08-2014,25668.71094,25778.05078,25526.05078,25589.00977,7100
08-08-2014,25406.86914,25406.86914,25232.82031,25329.14063,7500
11-08-2014,25476.86914,25553.43945,25437.05078,25519.24023,6000
12-08-2014,25703.7793,25904.98047,25645.78906,25880.76953,8100
13-08-2014,25861.4707,25972.61914,25791.78906,25918.94922,8800
14-08-2014,25948.30078,26135,25945.34961,26103.23047,10100
18-08-2014,26123.68945,26413.10938,26075.2793,26390.96094,8200
19-08-2014,26482.56055,26530.66992,26387.83984,26420.66992,10400
20-08-2014,26496.28906,26504.51953,26277.60938,26314.28906,8900
21-08-2014,26322.66016,26464.80078,26262.51953,26360.10938,6500
22-08-2014,26419.5293,26508.26953,26383.16016,26419.55078,6700
25-08-2014,26490.31055,26630.74023,26401.64063,26437.01953,10000
26-08-2014,26349.86914,26481.9707,26314.89063,26442.81055,9500
27-08-2014,26553.24023,26599.11914,26492.5,26560.15039,6600
28-08-2014,26620.17969,26674.38086,26573.68945,26638.10938,6700
01-09-2014,26733.17969,26900.30078,26732.39063,26867.55078,9200
02-09-2014,26888.21094,27082.84961,26886.2207,27019.39063,8000
03-09-2014,27128.06055,27225.84961,27067.01953,27139.93945,9700
04-09-2014,27164.94922,27169.11914,26972.39063,27085.92969,7400
05-09-2014,27127.25977,27178.80078,26920.56055,27026.69922,7100
08-09-2014,27145.11914,27354.99023,27144.56055,27319.84961,7300
09-09-2014,27316.42969,27328.26953,27177.08984,27265.32031,7600
10-09-2014,27230.93945,27251.43945,27018.10938,27057.41016,5900
11-09-2014,27143.2207,27150.7793,26904.5,26995.86914,7600
12-09-2014,27048.15039,27096.86914,26965.91016,27061.03906,8000
15-09-2014,26998.07031,26998.07031,26790.91016,26816.56055,6000
16-09-2014,26854.90039,26861.28906,26464.0293,26492.50977,9400
17-09-2014,26627.21094,26682.64063,26511.71094,26631.28906,7600
18-09-2014,26573.89063,27132.19922,26503.08008,27112.21094,7000
19-09-2014,27139.39063,27247.16992,27047.67969,27090.41992,7300
22-09-2014,27008.11914,27254.80078,26918.92969,27206.74023,7100
23-09-2014,27244.98047,27256.86914,26744.07031,26775.68945,7900
24-09-2014,26817.93945,26844.69922,26560,26744.68945,12300
25-09-2014,26808.66016,26814.19922,26349.55078,26468.35938,11000
26-09-2014,26429.30078,26721.0293,26220.49023,26626.32031,10000
29-09-2014,26694.41016,26715.76953,26518.00977,26597.10938,6500
30-09-2014,26610.71094,26851.33008,26481.31055,26630.50977,8200
01-10-2014,26681.4707,26683.69922,26548.2207,26567.99023,7900
07-10-2014,26487.50977,26570.38086,26250.24023,26271.9707,10200
08-10-2014,26229.66992,26338.31055,26150.08984,26246.78906,8600
09-10-2014,26394.36914,26688.69922,26394.21094,26637.2793,7500
10-10-2014,26551.74023,26555.91992,26261.60938,26297.38086,9200
13-10-2014,26275.07031,26443.16016,26092.68945,26384.07031,6400
14-10-2014,26537.41992,26550.78906,26212.00977,26349.33008,11900
16-10-2014,26260.34961,26462.08008,25933.98047,25999.33984,10700
17-10-2014,25950,26248.53906,25910.76953,26108.5293,9400
20-10-2014,26434.16016,26517.90039,26368.93945,26429.84961,9300
21-10-2014,26552.44922,26615.41016,26407,26575.65039,8400
22-10-2014,26782.57031,26818.33008,26712.21094,26787.23047,6000
27-10-2014,26959.57031,26994.96094,26726.83984,26752.90039,6500
28-10-2014,26788.73047,26907.14063,26764.15039,26880.82031,6800
29-10-2014,27017.43945,27126.30078,26971.16016,27098.16992,8100
30-10-2014,27098.93945,27390.59961,27088.65039,27346.33008,7000
31-10-2014,27439.06055,27894.32031,27438.2793,27865.83008,11600
03-11-2014,27943.03906,27969.82031,27785.40039,27860.38086,9500
05-11-2014,27907.18945,28010.39063,27857.65039,27915.88086,8700
07-11-2014,27902.71094,27980.92969,27739.56055,27868.63086,10500
10-11-2014,27919.44922,28027.96094,27764.75,27874.73047,7900
11-11-2014,27911.25,27996.91992,27790.40039,27910.06055,7000
12-11-2014,27958.64063,28126.48047,27958.64063,28008.90039,7000
13-11-2014,28048.56055,28098.74023,27822.69922,27940.64063,8700
14-11-2014,27949.53906,28093.23047,27912.90039,28046.66016,9900
17-11-2014,28018.67969,28205.71094,27921.33984,28177.88086,6700
18-11-2014,28209.0293,28282.84961,28119.94922,28163.28906,7300
19-11-2014,28193.90039,28294.00977,27963.50977,28032.84961,6800
20-11-2014,28100.83984,28118.5293,27915.23047,28067.56055,8700
21-11-2014,28100.09961,28360.66016,28038.40039,28334.63086,10100
24-11-2014,28413.00977,28541.96094,28394.48047,28499.53906,9700
25-11-2014,28520.75977,28541.2207,28217.5,28338.05078,10800
26-11-2014,28321.58008,28470.15039,28261.31055,28386.18945,8700
27-11-2014,28397.80078,28498.30078,28307.58008,28438.91016,11900
28-11-2014,28490.71094,28822.36914,28483.99023,28693.99023,14600
01-12-2014,28748.2207,28809.64063,28538.43945,28559.61914,8300
02-12-2014,28522.46094,28576.39063,28386.46094,28444.00977,11200
03-12-2014,28472.32031,28504.65039,28370.73047,28442.71094,10100
04-12-2014,28616.92969,28808.7793,28448.94922,28562.82031,10400
05-12-2014,28604.5,28651.75,28409.05078,28458.09961,7700
08-12-2014,28433,28494.84961,28097.11914,28119.40039,9500
09-12-2014,28134.2207,28157.5293,27763.82031,27797.00977,9600
10-12-2014,27711.96094,27905.25,27710.0293,27831.09961,9900
11-12-2014,27796.33984,27796.33984,27539.4707,27602.00977,9800
12-12-2014,27598.96094,27692.32031,27320.05078,27350.67969,10900
15-12-2014,27136.2793,27392.17969,27105.03906,27319.56055,9100
16-12-2014,27181.17969,27199.36914,26736.23047,26781.43945,14300
17-12-2014,26724.00977,26871.91016,26469.41992,26710.13086,16600
18-12-2014,27053.85938,27180.91992,26900.57031,27126.57031,11200
19-12-2014,27292.55078,27497.11914,27292.14063,27371.83984,11800
22-12-2014,27479.86914,27725.26953,27382.32031,27701.78906,7400
23-12-2014,27733.11914,27851.09961,27475.13086,27506.46094,8600
24-12-2014,27530.25977,27571.25,27146.51953,27208.60938,10600
30-12-2014,27478.30078,27478.30078,27312.28906,27403.53906,6100
31-12-2014,27358.30078,27527.24023,27346,27499.41992,6500
02-01-2015,27521.2793,27937.4707,27519.25977,27887.90039,7400
05-01-2015,27978.42969,28064.49023,27786.84961,27842.32031,9200
06-01-2015,27694.23047,27698.92969,26937.06055,26987.46094,14100
07-01-2015,26983.42969,27051.59961,26776.11914,26908.82031,12200
08-01-2015,27178.76953,27316.41016,27101.93945,27274.71094,8200
09-01-2015,27404.18945,27507.66992,27119.63086,27458.38086,11100
12-01-2015,27523.85938,27620.66016,27323.74023,27585.26953,7500
13-01-2015,27611.56055,27670.18945,27324.58008,27425.73047,7800
14-01-2015,27432.14063,27512.80078,27203.25,27346.82031,10200
15-01-2015,27831.16016,28194.60938,27703.69922,28075.55078,16700
16-01-2015,28056.60938,28176.09961,27945.31055,28121.89063,12100
19-01-2015,28249.83984,28334.06055,28197.35938,28262.00977,10900
20-01-2015,28324.84961,28829.28906,28324.84961,28784.66992,11100
21-01-2015,28843.08984,28958.09961,28792.57031,28888.85938,15400
22-01-2015,28957.78906,29060.41016,28892.23047,29006.01953,11100
23-01-2015,29189.44922,29408.73047,29165.56055,29278.83984,11900
27-01-2015,29451.65039,29618.58984,29286.08984,29571.03906,11300
28-01-2015,29565.7207,29786.32031,29417.66992,29559.17969,11200
29-01-2015,29516.49023,29740.63086,29378.30078,29681.76953,12700
30-01-2015,29801.59961,29844.16016,29070.48047,29182.94922,15800
02-02-2015,29143.63086,29268.13086,28958.51953,29122.26953,18000
03-02-2015,29217.40039,29253.06055,28900.41016,29000.14063,16600
04-02-2015,29129.84961,29133.61914,28824.67969,28883.10938,15800
05-02-2015,28912.38086,29277.83008,28753.28906,28850.9707,12800
06-02-2015,28892.21094,28922.84961,28647.14063,28717.91016,11400
09-02-2015,28566.5,28566.5,28183.32031,28227.39063,11700
10-02-2015,28122.48047,28633.7207,28044.49023,28355.61914,14600
11-02-2015,28450.25977,28618.91016,28424.39063,28533.9707,13800
12-02-2015,28650.25,28838.51953,28406.25,28805.09961,13800
13-02-2015,28888.99023,29154.66992,28835.69922,29094.92969,17600
16-02-2015,29170.76953,29325.34961,29083.40039,29135.88086,10500
18-02-2015,29136.07031,29411.32031,29126.91016,29320.25977,11000
19-02-2015,29434.91016,29522.85938,29108.15039,29462.26953,11900
20-02-2015,29446.21094,29462.08984,29178.25977,29231.41016,11500
23-02-2015,29316.58008,29362.96094,28913.16016,28975.10938,8800
24-02-2015,29016.55078,29130.66992,28875.93945,29004.66016,10200
25-02-2015,29115.32031,29269.83008,28967.60938,29007.99023,8000
26-02-2015,29051.90039,29069.13086,28693.82031,28746.65039,10700
27-02-2015,28865.11914,29254.01953,28837.06055,29220.11914,16500
02-03-2015,29533.41992,29576.32031,29259.76953,29459.14063,15300
03-03-2015,29500.18945,29636.85938,29364.86914,29593.73047,12200
04-03-2015,29937.26953,30024.74023,29289.05078,29380.73047,17000
05-03-2015,29436.76953,29518.32031,29162.4707,29448.94922,13400
09-03-2015,29316.53906,29321.06055,28799.75977,28844.7793,11800
10-03-2015,28924.06055,28949.10938,28584.49023,28709.86914,11200
11-03-2015,28725.75,28843.23047,28608.17969,28659.16992,12500
12-03-2015,28798.60938,28971.00977,28772.71094,28930.41016,11100
13-03-2015,29134.92969,29183.75977,28448.48047,28503.30078,11500
16-03-2015,28546.31055,28581.82031,28384.08984,28437.71094,11100
17-03-2015,28595,28784.34961,28435.44922,28736.38086,11000
18-03-2015,28766.86914,28806.9707,28546.75977,28622.11914,9700
19-03-2015,28805.2207,28978.74023,28411.69922,28469.66992,11400
20-03-2015,28465.43945,28484.35938,28209.66016,28261.08008,13900
23-03-2015,28317.28906,28385.14063,28163.90039,28192.01953,10000
24-03-2015,28209.33008,28455.32031,28130.08984,28161.7207,9700
25-03-2015,28216.08984,28249.59961,28031.41992,28111.83008,17400
26-03-2015,27937.61914,27997.14063,27384.86914,27457.58008,12700
27-03-2015,27649.7793,27694.41016,27248.44922,27458.64063,11400
30-03-2015,27655.78906,28017.9707,27624.75977,27975.85938,11100
31-03-2015,28069.84961,28180.64063,27868.21094,27957.49023,11100
01-04-2015,27954.85938,28298.33984,27889.01953,28260.14063,8100
06-04-2015,28351.93945,28530.81055,28221.99023,28504.46094,8300
07-04-2015,28582.33008,28641.08008,28274.35938,28516.58984,11900
08-04-2015,28601.49023,28763.06055,28566.60938,28707.75,9800
09-04-2015,28858.41992,28906.71094,28622.43945,28885.21094,13100
10-04-2015,28889.26953,28907.81055,28756.75,28879.38086,8000
13-04-2015,28955.13086,29072.50977,28843.93945,29044.43945,8500
15-04-2015,29087.25,29094.60938,28721.63086,28799.68945,10500
16-04-2015,28876.23047,28876.23047,28497.69922,28666.03906,8400
17-04-2015,28682.9707,28696.18945,28403.75977,28442.09961,13900
20-04-2015,28525.65039,28539.46094,27802.36914,27886.21094,19000
21-04-2015,27860.50977,27976.92969,27598.21094,27676.03906,20700
22-04-2015,27756.67969,27947.25977,27385.48047,27890.13086,11700
23-04-2015,27977.26953,28087.7793,27621.17969,27735.01953,11400
24-04-2015,27804.58008,27829.10938,27344.69922,27437.93945,12000
27-04-2015,27565.49023,27567.2793,27141.55078,27176.99023,12100
28-04-2015,27215.60938,27482.14063,27073.25,27396.38086,10300
29-04-2015,27395.71094,27438.96094,27176.53906,27225.92969,9500
30-04-2015,27242.05078,27242.05078,26897.53906,27011.31055,10900
04-05-2015,27204.63086,27537.84961,27159.44922,27490.58984,8300
05-05-2015,27561.32031,27603.71094,27338.23047,27440.14063,11300
06-05-2015,27473.35938,27501.15039,26677.64063,26717.36914,14200
07-05-2015,26721.33984,26850.36914,26423.99023,26599.10938,12500
08-05-2015,26814.38086,27196.2793,26814.38086,27105.39063,8800
11-05-2015,27249.41992,27544.24023,27231.2793,27507.30078,11300
12-05-2015,27502.91016,27502.91016,26837.39063,26877.48047,12400
13-05-2015,27023.71094,27299.80078,26750.00977,27251.09961,13600
14-05-2015,27290.16992,27293.99023,26948.61914,27206.06055,8900
15-05-2015,27233.90039,27379.57031,27159.75977,27324,9300
18-05-2015,27416.9707,27725.9707,27370.2793,27687.30078,7800
